[],"RT @todrick: If you have any Beyonce Lion King memes, please tweet them to me!",blackbronze7,"Philadelphia, PA"
[],I added a video to a @YouTube playlist https://t.co/7FJKzFM0C1 Super Bowl 2013 : Beyonce/Destiny's Child Perform During Halftime,Izeir_Jefferson,"Lakeland, FL"
[],RT @____Gil: @_MyTweeets Ariana fans are just as bad as Beyonce fans if we keeping it real,_MyTweeets,Dipped in Chocolate🍫
[],RT @EPierre_Libra93: I mean let's not act like Soulja Boy didn't have Beyonce' hitting the dance during her tour 🤷🏾‍♂️ https://t.co/o5kE4sT…,angebooty,probably running ◡̈
[],RT @thedicksalesman: Beyonce probably funny as hell tbh https://t.co/mQiqjFvO1X,RidableC0bra,"Notre-Dame-de-Monts, France"
[],But why is it so hard for gay guys to remain seated when Beyonce music is playing? https://t.co/yD5Vm2gy7t,_mwes,"Kampala, Uganda"
[],RT @KaylynChanel: Future is clearly the Beyonce for niggas. It’s stamped.,fswd__,
[],"It's like I've been awakened,
Every rule I had you break it.
It's the risk that I'm taking.
I ain't never gonna shu… https://t.co/MVsmCztrEe",iamunique222,Unique Expressions of Love 
[],RT @Drebae_: My dramatic ass every time I hear Beyonce sing I’d Rather Go Blind https://t.co/aEyj8j2nuN,sidney_jai,
[],RT @KaylynChanel: Future is clearly the Beyonce for niggas. It’s stamped.,jaydaxjay,"Atlanta, GA"
[],Omg i get the joke it’s bc ariana is just a loud sounding soprano whereas beyonce is actually a power vocalist,dannynovember,
[],RT @Born2stack: Don’t gas Beyoncé that much https://t.co/tBr73VHvsP,BreannaIeans,"Texas, USA"
[],rihanna saying she hates broke bitches is also the same energy,knewsheesh,mia.maisie.ire || Paris📍
[],BEYONCÉ IS GONNA GET ME A PEDICURE... I NEED IT... @BEYONCE,CLEVELANDB4W,
[],@SincerelyErykaa right but she might not be that expensive shes not beyonce,tbc16,
[],WHO SAID THIS,saturnharrys,loves lrh most 
[],"RT @GRXXNX: Unpopular opinion: Lauren finer than Rihana, Karrueche, and Beyonce https://t.co/nwhYl6GeoA",Lourmaris_n,Ecuador 
[],RT @pyratesmak: @BSO IDK many MEN who wouldn't shoot their SHOT with BEYONCE/some MEN look at it/ALL/WOMEN/fair game/some go with code or H…,pyratesmak,Oakland CA
[],"RT @TalbertSwan: @anoninmaine @realDonaldTrump The worst thing to ever come across the border were your ancestors Trump. Had they stay put,…",Phillygirl1441,Atlanta
[],"Timlines are important @johncardillo and your timeline is incorrect.

Are you ignorant of easily available facts or… https://t.co/r74K71gGPN",RDangler,Washington State and DC
[],What a ditz,EvilFighting,Peoples Republic of California
[],RT @DavidLeopold: Evil. https://t.co/Quk2hks0di,Alrisha_2923,
[],"RT @FiveRights: Woodward &amp; Bernstein,
You guys should rejoin for one last important book.
I suggest you examine Trump Derangement Syndrome…",peterwhiteboy1,"Brooklyn, NY"
[],RT @RepAdamSchiff: The allegation that the President of the United States may have suborned perjury before our committee in an effort to cu…,SusanRubesh,"San Diego, CA"
[],"RT @MaxwellSU: ""It's not surprising that the IRS is one of the agencies where people are now going back, because people do notice if they d…",Campbell_SU,Syracuse University
[],@ryanfaja @jasonleejones @TheRickWilson There is no threat to democracy. Trump will come and go and the residue wil… https://t.co/wiHStQy942,blakleyken1,United States
[],RT @RyanLizza: Encouraging witnesses to commit perjury was part of the articles of impeachment drawn up against both Nixon and Clinton.  ht…,peterjwu,"San Francisco, CA"
[],"@SAnnKirk @FLOTUS @WhiteHouse Who the AF is Byron? Trump’s bastard by one of his mistresses? Such a good sport, that Melania.",MuthigKathleen,
['BuildTheWall'],"RT @BusyElves: A farmer in North Dakota used his field to send President Trump a message...
#BuildTheWall https://t.co/ZGZ4qF5VPb",dianepatsgirl,United States
[],@vjcrishell @The_Barrettron @MargaretOrmrod1 @mmpadellan @realDonaldTrump Not Praying to satan no we can’t have tha… https://t.co/kiqL6d03iO,apapaslife,
[],"RT @thehill: Steny Hoyer on Trump canceling Pelosi's foreign trip: ""It's petty. It's small. It's vindictive. It is unbecoming of a Presiden…",LinaSCC,
[],"RT @mattmfm: Once Trump has vacated the White House and this national nightmare is behind us, never ever forget the Republicans who knowing…",jonnymenace,Cleveland OH
[],"RT @tedlieu: As a former prosecutor, I can tell you that how a target responds to allegations is something we watch closely.

Does @realDon…",waggles111,United States
[],@JeffreyGuterman @realDonaldTrump Evidence of corruption that the CIA and Trump are trying to erase https://t.co/zkqKqWVjty,Nicolas38019756,
[],"RT @funder: BREAKING: Senator Merkley just said if the report Trump told Cohen to lie to Congress is confirmed, then Trump committed a felo…",artmarb,
[],I feel terrible for the Trump children.,jsurmont2017,"San Diego, CA"
[],RT @Education4Libs: A girls HS basketball coach in MN is crying racism after a group of students for the away team held a “Trump 2020 / Kee…,ALDOR48,"Hastings, England"
[],"RT @Shakestweetz: Let's be very blunt about this: Trump is willing to starve his own people, which is something that only the most brutal d…",RileyRuson,
[],"RT @MightyNitin22: Dear moron liberals,

The government shutdown affects less than 1% of Americans.

But illegal immigration affects 100% o…",btownpatriot,
[],RT @natasharothwell: If BuzzFeed takes down Trump y'all gonna take those quizzes more seriously.,AllisonMDavey,Toronto
[],RT @AsheSchow: Wouldn’t she have also exposed security threat by claiming there isn’t enough security to protect the president and Congress…,TurtleNutz8411,USA
[],RT @HillReporter: Former Trump Staffer: The President Kept a List of Enemies in his Pocket https://t.co/tlB2VtnQRx,dustytreasures5,"Missouri, USA"
[],RT @brianbeutler: Trump is refusing to sign appropriations bills unless Democrats give him a unilateral concession. For the shutdown to end…,givemepie360,
[],RT @JuliaEAinsley: I'd encourage everyone to look through the draft documents we posted in this story. It's 16-point plan with comments by…,JoseyRider,"Flyover country, USA"
['Trumpshutdown'],"The Trump Administration’s assault on transparency continues: despite the #Trumpshutdown, @Interior released a prop… https://t.co/M85dbt7BiE",WstrnPriorities,"Denver, Colorado"
[],"RT @NBCPolitics: The First Lady flew to Florida on Thursday for a weekend vacation on a government plane, according to a law enforcement so…",thia11,
[],"RT @RoKhanna: When people ask why there can be no compromise with Trump on his idea of a wall, it is because of this type of disgusting isl…",PresdntCochran,"California, USA"
[],LW: Donald Trump thinks hes found an answer to keeping his shutdown from dragging him down too much more: forcing m… https://t.co/ZQdcoLo0M2,bot_silo,
[],"RT @funder: Can you do me a favor? Can you retweet this? It’s video I found of Trump saying he:

1. Plans to build Trump Tower Moscow
2. Is…",kathyfeys,
[],@336Michaela You blamed Trump for not “caring”  for the US military. That’s not an assumption. And referring to pas… https://t.co/gp2GfNGRz1,DaylinSP,"Liberty, NC"
[],RT @sarahkendzior: Thread https://t.co/rGX2fD5F4t,roxannelwright,
[],"RT @funder: If you’re talking trash about BuzzFeed, and not about the fact Trump’s a traitor who committed multiple felonies including obst…",AuthorLRClaude,Michigan
[],"RT @PowerTaking: @UrUnpaidPundit Happy Friday &amp; Salute Patriot Márta!

What a Great Day2BN America w/ President Trump as Our Fearless Leade…",dpretto33RTM,"Tennessee, USA"
[],"RT @AdamSerwer: ""This is impeachment material."" Why the revelation that Trump may have directed Cohen to lie to Congress about pursuing bus…",Chelleld16,
[],I have never seen anyone fight as hard to help their daughter &amp; show how happy they are as @Nataliew1020 does for S… https://t.co/OZutLbG8rn,MKelly89,My Fortress of Solitude
[],RT @Pappiness: Deputy Press Secretary Hogan Gidley: “This is absolutely ludicrous that we are giving any kind of credence or credibility to…,CandiceLikesYou,"Livin' in a Van, Down by the River..."
[],"RT @SocialPowerOne1: Trump Caused 'Grave Threats' to Pelosi, Troops by 'Leaking' Military and Commercial Travel Plans, Says Speaker's Offic…",AngelaKrebs444,"Las Vegas, NV"
[],RT @nytimes: The government shutdown and a late-year slump in the stock market have eroded Americans’ optimism for the economy and support…,sapphicpanic247,"Florida, USA"
[],"RT @dbongino: Knowing what we now know about Andrew Weissmann‘s role in briefings about the discredited dossier in Mid-2016, how is that Bo…",JoyceMa59717880,
[],"RT @ShelbyKStewart: Hello! Anyone awake, @GOP? We've listened to your lies about the ""crisis"" at the border for weeks. Care to comment on a…",h_chuckie,
[],"@seanhannity *Developing* — Over on Trump’s Twitter feed, witness intimidation and reports of the POTUS directing h… https://t.co/Pv6alc6uNx",coltwds,
[],@SarahJayne1688 It is over the wall. Trump is literally refusing to sign anything that doesn't give him the money f… https://t.co/kpHQmp3v0s,FatTonyBBX,"Tampa, FL"
[],@kipmurkomen Let her not give Trump an opportunity to struggle liberty,GobuIbido,
[],RT @SenJeffMerkley: .@SecNielsen and the administration lied. Period. We have proof that the Trump War on Migrant Children was carefully co…,shipman96,Illinois
[],"RT @smalltownandrew: Border Security agents want President Trumps border wall

Nancy and Chuck have proven they did not care about the DACA…",joesantellaus,"New York, USA"
[],"From the moment he launched his campaign for president, Donald Trump compared the barrier he wanted to build along… https://t.co/NHAHYgCJak",daveystew20,"Kent, OH"
[],RT @brianklaas: Reports in the last 24 hours: Trump ordered Cohen to pay to rig early polls; Thousands more kids were torn from their paren…,selek437,
[],"RT @RepSwalwell: MORE evidence of collusion. If @realDonaldTrump directed his lawyer to lie, it was to conceal the underlying allegation fr…",DVandersall1967,"Indianapolis, IN"
[],RT @mitchellreports: .@SpeakerPelosi cannot use military plane to war zone and NATO that speakers are entitled to (for security since 9/11…,duane_frazier,"Bridgeport, Ct"
[],"RT @JohnFugelsang: -The Bible doesn't prohibit abortion
-JC opposed death penalty
-If you support executions you're not 'pro-life'
-No fed…",J388Patrick,"Iowa, USA"
[],"RT @joanneleon: Caught off guard by Trump's Syria withdrawal order, took them awhile to organize undermining it, but they're out in full fo…",WarmongerExpose,"Pennsylvania, USA"
[],"RT @gtconway3d: Five tweets this morning, and in every one, you’ve misspelled “I never had any conversation with Michael Cohen about his te…",ElkeMarriott,
[],"RT @MissiWhite4: EPIC!!!
Hey @MilspecP got a tail number on this bird? https://t.co/MyZeedrGjo",ZendamaParanorm,An Official Account
[],"RT @hawillisdc: “I-M-P-E-A-C-H-M-E-N-T, do you know what that means??” https://t.co/PQMm3YpT0g",asvxo,
[],RT @pocono_mtn: Was everyone aware of just how bad our government was before Trump started exposing them? I always knew it was bad but I ha…,way2extreme,Overland Park KS
[],"RT @NPR: New Poll: During the longest shutdown in history, key parts of Trump's base — from suburban men to white evangelicals to white men…",xoxoLizza,Around The Globe
[],RT @GeorgeTakei: I would accept a plea bargain by both Trump and Pence to resign in exchange for leniency in sentencing. Madam Pelosi could…,hoppinmeadows,"Decatur, Alabama"
[],"RT @DFBHarvard: Lindsey Graham: Trump Cancelling Pelosi Overseas Trip ‘Inappropriate’ https://t.co/2NYytPL5d6 via @BreitbartNews

Sorry, Li…",sara41198593,United States
[],RT @LincolnsBible: @RepJoeKennedy Since the IG has now verified that Trump admin has never kept track of or known the # of migrant children…,lisa_pavoni,
[],RT @DOlusegun: Atiku arriving Nigeria tomorrow with Trump voters in America like https://t.co/73SO30s83r,ameerdabai,Nigeria
[],RT @_KayBaddie: This Trump shit deeper than what it really is,tweetanna11,"Atlanta, GA"
[],How many Americans have lost their life because of her being pro-open borders?,atimetospeak,
[],"RT @kimguilfoyle: Trump fires back at Pelosi, cancels her foreign travel https://t.co/XXtCXhSASm",Diane_1024,"Alpine, CA"
[],"RT @ChrisMurphyCT: Listen, if Mueller does have multiple sources confirming Trump directed Cohen to lie to Congress, then we need to know t…",RebelOne08,
[],"RT @sarahkendzior: This is the right move, Dems. Start the proceedings, get information into the public domain. Force transparency that is…",peacelily01,UK
[],"RT @OurRevolution: Since the Wall Street crash, 46% of all new created income has gone to the top 1%. This economy may be “booming” for bil…",colinmassage,
[],"RT @tedlieu: As a former prosecutor, I can tell you that how a target responds to allegations is something we watch closely.

Does @realDon…",GellerAyers,"Chicago, IL"
[],"IT STARTED WITH A LIE

Bruce Ohr testified that EVERYONE
Comey-McCabe-Strzok-Page
knew the Steele dossier was unver… https://t.co/t14vvNtQ2Y",ChatByCC,America the Beautiful
[],Nancy Pelosi's very big accusation against the White House - CNN https://t.co/Ufs1HF2QmE via @GoogleNews,art2u2,"Miami, Florida. "
[],RT @sfpelosi: 🗣 Reminder - there is ALREADY a budget COMPROMISE: Democrats agreed to Republicans request for $1.6 BILLION in border securit…,stephela,
[],@EdKrassen @realDonaldTrump There is equal number of dems that are willing to work with Trump. Your Point please?,DeVito1976,
[],"RT @KAG4All: Talk about election interference BOMBSHELL!
Christopher Steele just told London court: ""I was hired to provide Hillary Clinton…",KAG4All,United States
[],RT @natasharothwell: If BuzzFeed takes down Trump y'all gonna take those quizzes more seriously.,BeingADude_,"Temecula, Kobestan"
[],"RT @MSNBC: .@morningmika: ""It's been said that Donald Trump fears two things: his base and Robert Mueller. I think we can add a third perso…",Peace_NH,New Hampshire
[],"RT @marklevinshow: Right on, Mr.President! You’re running circles around Pelosi and her America Last crowd! https://t.co/UYOmmEojIs",DjuroJebic,
[],"RT @krassenstein: The pettiness and immaturity of this man never seizes to amaze me.

https://t.co/j3dbGyQs9L",debbie_dease,"Florida, USA"
[],RT @SykesCharlie: Please explain again why the Puerto Rico disaster story is not much much much bigger. Especially with latest reports of T…,dswims42,Playground
[],"RT @NatashaBertrand: NEW: In a shift, Dems will not necessarily wait for Mueller's findings to launch impeachment proceedings, I'm told. Ba…",honeykennedy,PDX
[],"RT @OhNoSheTwitnt: Don’t worry, everyone. Trump just leaked the international commercial travel plans of the House Speaker, it’s not like a…",JelliDonut,The chardonnay aisle
[],"RT @AndyKroll: NEW: Rep. Will Hurd — a ***Texas Republican*** — tells @RollingStone that @realDonaldTrump's border crisis is a ""myth.""

Hur…",elinar1,Chicago
[],RT @kylie_oneil75: MUELLER TEAM KNEW 'DOSSIER' KICKING OFF TRUMP INVESTIGATION BIASED AND DEFECTIVE https://t.co/zQdmkEwUZw,DonaldTurtle,"Albuquerque, NM"
[],The Latest Revelation From BuzzFeed News: Trump Reportedly Directed Cohen to Lie to Congress https://t.co/ZhS01AVCGN,zefirotorna,Everywhere
[],@votevets Trump lies like a rug. His racist views &amp; abnormal behavior are for all to see. We must pray for his remo… https://t.co/KwJqz6cKp5,CConigs,"Raynham, MA"
[],"RT @Education4Libs: Pablo Escobar’s brother claims to have raised $10 million in 10 hours towards impeaching President Trump.

Wait.... so…",pamelak90823440,Louisiana
[],RT @RepBarbaraLee: Let’s be very clear what happened last night: President Trump was so desperate to score political points that he willful…,rebeccalabruja,smoldering hell hole
[],"https://t.co/1dZApHUl3r
Trump Rolls Back Train-Braking Rule Meant to Keep Oil Tankers from Exploding Near Communities",Smilingl8dy,Maryland
[],RT @JoyceWhiteVance: Today is that day to throw off the numbness the constant barrage of wrongdoing by Trump &amp; his administration has left…,wdwysocki,
[],"RT @NatashaBertrand: NEW: In a shift, Dems will not necessarily wait for Mueller's findings to launch impeachment proceedings, I'm told. Ba…",VivelaResistan4,
[],RT @PrisonPlanet: The BuzzFeed reporter who wrote the story about President Trump allegedly ordering Michael Cohen to lie about plans to bu…,maddhousewife,the world circus
[],RT @WayneDupreeShow: CNN has been reporting on Buzzfeed's story about Trump when the website reporter hadn't even seen any evidence https:/…,ckensingtn,"Waterford, WI"
[],"RT @brianbeutler: Mainstream news coverage of the shutdown is regressing back into a ""both sides dug in"" comfort zone. This is  a disservic…",AkrosBooks,"Ohio, USA"
[],"RT @secupp: Let's be clear. The daylight between @SteveKingIA's overt racism and Trump's unsubtle ""the Muslims are coming!"" is PAPER-THIN.…",GlobalEd718,
[],Deadly Syria attack deepens anxiety about Trump’s drawdown plan https://t.co/GPKxG4u32C,ghostdansing,cyberspace
[],"RT @sarahkendzior: Will the Senate impeach Trump? Not likely. If Congress did impeach Trump, would he leave office? Nope!

Is starting impe…",usedbooklady,
[],"""Rapper Cardi B Melts Down: Slams Government Shutdown, Calls Trump Supporters ‘F**king Racist Rednecks’"" What does… https://t.co/iOOkJ5t7yl",ripvan03,US
[],RT @wkamaubell: Just your regular reminder that Puerto Rico is a part of the United States. Which means this 👇🏿 is anti-American. https://t…,dr_sparklefairy,"New York, USA"
[],"RT @keithboykin: Can anyone in the Trump administration explain why a foreign terrorist would go through the trouble of crossing the 2,000…",TiffanyGalik,"Frisco, TX"
[],"RT @OhNoSheTwitnt: Don’t worry, everyone. Trump just leaked the international commercial travel plans of the House Speaker, it’s not like a…",oopsycharlie,"Houston, TX"
[],"RT @Acosta: It should be noted that news outlets are sworn to secrecy about these kinds of trips, like the one Trump recently took to Iraq.…",auvi_lu,
[],RT @RawStory: Michael Cohen paid Jerry Falwell Jr’s tech officer to rig early polls for Trump: report https://t.co/0FQaKRHRHI,LostAddicted2,
[],"@SaraCarterDC God bless America. We have truly great leaders, President Trump and VP Pence, Make America Great Agai… https://t.co/XechdJ9CHV",Jason76888132,
[],@MGKell1 @SarahPalinUSA This might cheer you up!https://t.co/fGQwQJh89h,MonteDCantu,
[],@AC360 @CNN @maziehirono Mitch McConnell needs to either stand up to TRUMP or step away from his post because all h… https://t.co/ACR2aSXDFd,MaryBramer1,"Washington, USA"
[],"RT @DearAuntCrabby: Pelosi Says Trump Administration Leaked Plans To Fly Commercially To War Zone 

I'm not sure about you, but it sure sou…",Rtn4452Randy,"Biggest Desert Possible, Utah"
[],RT @PrisonPlanet: Director who created the Gillette ad has a history of social justice activism and her boss is a virulent hater of Donald…,tamburplass,
[],"RT @funder: BREAKING: Senator Merkley just said if the report Trump told Cohen to lie to Congress is confirmed, then Trump committed a felo…",CynthiaRogandeR,
[],RT @StevenBeschloss: Mitch McConnell refused to allow a vote to secure Robert Mueller. He’s refused to bring up a vote to end the shutdown.…,ihireu,
[],"RT @atDavidHoffman: All cable channels this morning talking about Trump ordering Cohen to lie to Congress about his Russia deal.

Fox News…",BillKirchmann,North Idaho
[],"RT @sarahkendzior: This is the right move, Dems. Start the proceedings, get information into the public domain. Force transparency that is…",DeborahLastAF,
[],"If Trump Told Cohen to Lie, Impeachment Is Coming - 

I’d say, “... *should* be coming -“ 

McConnell and the Repub… https://t.co/CTWNhj8na8",MattJorg4543446,America
[],RT @HouseCracka: Donald Trump Addresses March for Life: Vows to Veto Pro-Abortion Bills https://t.co/g1nQkpXHED https://t.co/mItfgOFzKt,denise_snively,
[],"@realDonaldTrump Actually its
Trump First
Russia Second
America Third",scotmanb,
[],"RT @JoyceWhiteVance: If Trump told Cohen to lie to Congress, who else did he tell to lie to them? Did he tell anyone to lie to Mueller &amp; th…",carol03163601,
[],Trump Endangers Pelosi's Life By Leaking Her Commerical Travel Plans https://t.co/RUlKneIuGa via @politicususa,politicususa,USA
[],RT @vrosalia2: More concerned with the Clinton Foundation records! https://t.co/z4zPGeDlP0,JSKirby3,"Wilderness, U.S.A.    Pol. Incorrect #DrainTheSwamp  FundTheWall.com    Never Forget #Benghazi  #WalkAway #WWG1WGA  List&DM's=Block"
[],"RT @LadyThriller69: Leftist: How dare you support Donald Trump, you do not care abour sexual assualt!!

Also Leftist : I dont see anything…",paulaspaulatics,
[],RT @FedSmith: California governor offers federal workers unemployment benefits despite Trump administration's orders https://t.co/ztwuI1uDwW,Trustorey52,"Philadelphia, PA"
['epicfail'],RT @blogbooktours: https://t.co/8VCouUn9Fo Risking the security of our own people. Traitor-in-Chief needs to be impeached. #epicfail,epicfaildrone,
[],"RT @SethAbramson: Everyone realizes Trump *also* told his *son* to lie to Congress, right? I mean, nobody is doubting that, based on the ev…",smithjosephy,"Quesnel, British Columbia"
[],RT @Dougs1978: CNN’s Jake Tapper: Trump Is ‘Using the U.S. Military to Get Revenge’ on Pelosi https://t.co/HllTwlveyb via @BreitbartNews,nursefox1210,"Morgantown, WV"
[],"RT @BrendanNyhan: ""What makes the Cohen lies even worse—and yes, far worse than Watergate—is that it exposed any U.S. officials who were in…",ncarper,"St. Petersburg, FL"
[],"trump is a Russian asset
https://t.co/VY7y6sLrHA",gatorlitterati,Lousianna
[],RT @TeaPainUSA: Tea would wager that Trump instructed all his folks to lie to Congress because he knew Nunes and his other GOP imps and dem…,MoniqueLoyalty,
[],"RT @gtconway3d: Five tweets this morning, and in every one, you’ve misspelled “I never had any conversation with Michael Cohen about his te…",JPBlueNote,
[],Trump Could Be Impeached RIGHT NOW https://t.co/iRI2I6jOOx,VMDoggi_CEO,
[],"RT @paulsperry_: So...by the FBI's post-Trump standards for C.I. investigations, would this off-mike exchange between Obama &amp; Putin's deput…",BrittanyUSABoom,"New York, USA"
[],"Dance Anyway, you prove my theory that some people were conceived through anal sex.",RichardVeii,
[],"RT @keithboykin: Fox News anchor Bill Hemmer: So you're saying the president did not tell Michael Cohen to do that?

Trump White House aide…",glkitty,"Illinois, USA"
[],"RT @RyanHillMI: @realDonaldTrump Ha.. Pretty Soon it’s going to be

Donald Trump: 

""I don’t know Donald.""

""He worked for my Campaign for…",AliSkuchnaya,
[],RT @Solmemes1: This might be my favorite meme ever.....if you don't make this go viral there is no humor in your body....*golf clap*.....I…,PeggySC5,
[],@tracybeanz Do not overlook Rob Goldstone ! If he is/was a Western Intel Asset or  paid by Steele/Fusion GPS or pai… https://t.co/6RGB4uZTdH,Repeoplecan,
[],RT @LibyaLiberty: Imagine making this and you’re not working for a satire show. https://t.co/9AqNHvyu7K,CrossEllika,"Abingdon, MD"
"['lucky', 'Trump']","RT @SoarForFreedom: If only EVERYONE could understand, how #lucky✨America truly is right now.

@Potus #Trump🏛️working non-stop to protect,…",SoarForFreedom,East Coast
[],"RT @jedshug: The reason why it's hard for the public to absorb the Russia conspiracy is that Trump is so obvious, explicit, and flagrant.
W…",Boudicca_CNY,
[],And if @EricHolder broke every law in the book as a @BarackObama soldier then he should be held until full military… https://t.co/toVFZRo5Hq,InsiderSwi,
[],How Jared Kushner Tried to Stop Me From Running the Trump Transition https://t.co/ctsEuy5mEb,updategamingtip,United States
[],RT @BGHeaven: I've never ever been so ashamed of my country. Not just by the evil @POTUS but  the collective unfathomable actions citizens…,amteve,"London, ON Canada"
[],"RT @Delafina777: But wow, not that it wasn't obvious before, but stuff like this SO blatantly exposes that Trump thinks of holding a govern…",bujuananon,
[],RT @psychdr100: This reporting deserves review. Nearly every organization headed by Donald Trump is under investigation https://t.co/WLVifn…,Laurie62279262,"Illinois, USA"
[],RT @nowthisnews: ‘This shutdown is about the erosion of American democracy.’ — @AOC wasn't afraid to call out Trump during her first House…,keeshastoer,"Toronto, Ontario"
[],"RT @SenBlumenthal: If true, this is obstruction of justice, suborning perjury, &amp; conspiracy to lie to Congress. Individual-1 will no longer…",i4dzn,USA
"['MichaelCohen', 'JerryFalwellJr', 'Trump', 'JohnGauger']","RT @akemor: #MichaelCohen Paid #JerryFalwellJr's Tech Guru to Rig Early Polls for #Trump 
- #JohnGauger, who oversees information technolog…",dismisstrump,
[],RT @TeaPainUSA: Tea would wager that Trump instructed all his folks to lie to Congress because he knew Nunes and his other GOP imps and dem…,mimipeacemama,The great state of New Jersey
[],"RT @ChrisMurphyCT: Bottom line:

Trump had two years of total Republican control of Congress and couldn’t get his wall built. 

He waits un…",heyjerry64,"Newark, DE"
[],RT @in_pubs: Kellyanne doesn’t want to be disbarred. https://t.co/0z6ppyAbYu,Indyria57Maria,"Midwest, USA"
[],"RT @ChatByCC: IT STARTED WITH A LIE

Bruce Ohr testified that EVERYONE
Comey-McCabe-Strzok-Page
knew the Steele dossier was unverified,
bia…",Figaro89061,
[],"RT @ASlavitt: Here are the details of yesterday’s Trump broadside on the ACA.

https://t.co/yypQI5RVvB",KeckiSmith,Michigan 
[],RT @RepAdamSchiff: The allegation that the President of the United States may have suborned perjury before our committee in an effort to cu…,arthino,United States
[],"A BuzzFeed report says President Trump directed Michael Cohen to lie to Congress, prompting the talk of impeachment… https://t.co/PbU6cChtvH",TheUltronz,Timbucktoo
[],"RT @BradMossEsq: Let's be really honest, folks.

Trump's PR people and media lackeys are refusing to issue substantive denials of the claim…",becky_bula,on the shores of Lake Erie
